0,0.999672,0.000327,0.000000,0.000000
1,0.999641,0.000358,0.000000,0.000001
2,0.999608,0.000391,0.000000,0.000001
3,0.999573,0.000426,0.000000,0.000001
4,0.999538,0.000462,0.000000,0.000001
5,0.999501,0.000498,0.000000,0.000001
6,0.999463,0.000536,0.000000,0.000001
7,0.999422,0.000577,0.000000,0.000001
8,0.999376,0.000623,0.000000,0.000001
9,0.999326,0.000673,0.000000,0.000001
10,0.999272,0.000727,0.000000,0.000001
11,0.999213,0.000786,0.000000,0.000001
12,0.999148,0.000851,0.000000,0.000001
13,0.999076,0.000923,0.000000,0.000001
14,0.998996,0.001003,0.000000,0.000001
15,0.998910,0.001089,0.000000,0.000001
16,0.998817,0.001182,0.000000,0.000001
17,0.998718,0.001281,0.000000,0.000001
18,0.998611,0.001388,0.000000,0.000001
19,0.998495,0.001504,0.000000,0.000002
20,0.998370,0.001628,0.000000,0.000002
21,0.998238,0.001761,0.000000,0.000002
22,0.998098,0.001900,0.000000,0.000002
23,0.997951,0.002047,0.000000,0.000002
24,0.997796,0.002202,0.000000,0.000002
25,0.997631,0.002367,0.000000,0.000002
26,0.997455,0.002543,0.000000,0.000002
27,0.997268,0.002730,0.000000,0.000002
28,0.997071,0.002927,0.000000,0.000003
29,0.996859,0.003138,0.000000,0.000003
30,0.996625,0.003372,0.000000,0.000003
31,0.996362,0.003635,0.000000,0.000003
32,0.996065,0.003931,0.000000,0.000003
33,0.995738,0.004259,0.000000,0.000003
34,0.995384,0.004613,0.000000,0.000003
35,0.995010,0.004986,0.000000,0.000004
36,0.994620,0.005376,0.000000,0.000004
37,0.994220,0.005776,0.000000,0.000004
38,0.993819,0.006176,0.000000,0.000004
39,0.993426,0.006569,0.000000,0.000004
40,0.993038,0.006958,0.000000,0.000005
41,0.992637,0.007358,0.000000,0.000005
42,0.992200,0.007795,0.000000,0.000005
43,0.991707,0.008288,0.000000,0.000005
44,0.991146,0.008849,0.000000,0.000005
45,0.990527,0.009467,0.000000,0.000006
46,0.989876,0.010118,0.000000,0.000006
47,0.989207,0.010787,0.000000,0.000006
48,0.988508,0.011485,0.000000,0.000006
49,0.987760,0.012234,0.000000,0.000007
50,0.986948,0.013045,0.000000,0.000007
51,0.986070,0.013922,0.000000,0.000007
52,0.985134,0.014859,0.000000,0.000008
53,0.984151,0.015841,0.000000,0.000008
54,0.983112,0.016880,0.000000,0.000008
55,0.981999,0.017992,0.000000,0.000008
56,0.980803,0.019189,0.000000,0.000009
57,0.979520,0.020470,0.000000,0.000009
58,0.978155,0.021836,0.000000,0.000009
59,0.976703,0.023287,0.000000,0.000010
60,0.975156,0.024834,0.000000,0.000010
61,0.973505,0.026485,0.000000,0.000010
62,0.971747,0.028243,0.000000,0.000011
63,0.969870,0.030119,0.000000,0.000011
64,0.967871,0.032118,0.000000,0.000011
65,0.965762,0.034226,0.000000,0.000012
66,0.963576,0.036412,0.000000,0.000012
67,0.961348,0.038640,0.000000,0.000012
68,0.959071,0.040916,0.000000,0.000013
69,0.956726,0.043261,0.000000,0.000013
70,0.954321,0.045665,0.000000,0.000014
71,0.951856,0.048130,0.000000,0.000014
72,0.949307,0.050678,0.000000,0.000014
73,0.946620,0.053365,0.000000,0.000015
74,0.943770,0.056215,0.000000,0.000015
75,0.940811,0.059174,0.000000,0.000016
76,0.937842,0.062142,0.000000,0.000016
77,0.934899,0.065085,0.000000,0.000017
78,0.931940,0.068043,0.000000,0.000017
79,0.928918,0.071065,0.000000,0.000017
80,0.925840,0.074142,0.000000,0.000018
81,0.922770,0.077211,0.000000,0.000018
82,0.919732,0.080249,0.000000,0.000019
83,0.916715,0.083266,0.000000,0.000019
84,0.913735,0.086245,0.000000,0.000020
85,0.910840,0.089140,0.000000,0.000021
86,0.908040,0.091939,0.000000,0.000021
87,0.905268,0.094710,0.000000,0.000022
88,0.902464,0.097514,0.000000,0.000022
89,0.899648,0.100329,0.000000,0.000023
90,0.896935,0.103042,0.000000,0.000024
91,0.894363,0.105613,0.000000,0.000024
92,0.891907,0.108068,0.000000,0.000025
93,0.889503,0.110471,0.000000,0.000026
94,0.887061,0.112913,0.000000,0.000026
95,0.884509,0.115464,0.000000,0.000027
96,0.881837,0.118135,0.000000,0.000028
97,0.879105,0.120866,0.000000,0.000029
98,0.876349,0.123622,0.000000,0.000029
99,0.873542,0.126428,0.000000,0.000030
100,0.870630,0.129339,0.000000,0.000031
101,0.867682,0.132286,0.000000,0.000032
102,0.864805,0.135163,0.000000,0.000033
103,0.862101,0.137865,0.000000,0.000033
104,0.859635,0.140331,0.000000,0.000034
105,0.857386,0.142579,0.000000,0.000035
106,0.855233,0.144731,0.000000,0.000035
107,0.853002,0.146962,0.000000,0.000036
108,0.850600,0.149364,0.000000,0.000037
109,0.848053,0.151910,0.000000,0.000038
110,0.845499,0.154462,0.000000,0.000038
111,0.843123,0.156838,0.000000,0.000039
112,0.841022,0.158938,0.000000,0.000040
113,0.839194,0.160766,0.000000,0.000040
114,0.837516,0.162443,0.000000,0.000041
115,0.835849,0.164109,0.000000,0.000042
116,0.834068,0.165890,0.000000,0.000042
117,0.832057,0.167900,0.000000,0.000043
118,0.829753,0.170203,0.000000,0.000044
119,0.827188,0.172767,0.000000,0.000044
120,0.824447,0.175508,0.000000,0.000045
121,0.821683,0.178271,0.000000,0.000045
122,0.818967,0.180987,0.000000,0.000046
123,0.816267,0.183686,0.000000,0.000047
124,0.813627,0.186326,0.000000,0.000047
125,0.811101,0.188851,0.000000,0.000048
126,0.808660,0.191291,0.000000,0.000048
127,0.806253,0.193698,0.000000,0.000049
128,0.803920,0.196030,0.000000,0.000049
129,0.801684,0.198266,0.000000,0.000050
130,0.799402,0.200548,0.000000,0.000050
131,0.796875,0.203074,0.000000,0.000051
132,0.793992,0.205957,0.000000,0.000051
133,0.790797,0.209151,0.000000,0.000052
134,0.787387,0.212561,0.000000,0.000052
135,0.783820,0.216127,0.000000,0.000053
136,0.780108,0.219839,0.000000,0.000053
137,0.776274,0.223673,0.000000,0.000053
138,0.772439,0.227507,0.000000,0.000054
139,0.768653,0.231293,0.000000,0.000054
140,0.764795,0.235150,0.000000,0.000055
141,0.760751,0.239194,0.000000,0.000055
142,0.756596,0.243348,0.000000,0.000055
143,0.752436,0.247508,0.000000,0.000056
144,0.748376,0.251568,0.000000,0.000056
145,0.744542,0.255401,0.000000,0.000057
146,0.740931,0.259012,0.000000,0.000057
147,0.737376,0.262566,0.000000,0.000057
148,0.733704,0.266238,0.000000,0.000058
149,0.729895,0.270046,0.000000,0.000058
150,0.726189,0.273753,0.000000,0.000058
151,0.722851,0.277089,0.000000,0.000059
152,0.720018,0.279922,0.000000,0.000059
153,0.717611,0.282329,0.000000,0.000060
154,0.715473,0.284466,0.000000,0.000060
155,0.713464,0.286475,0.000000,0.000061
156,0.711489,0.288450,0.000000,0.000061
157,0.709557,0.290381,0.000000,0.000062
158,0.707798,0.292140,0.000000,0.000062
159,0.706402,0.293534,0.000000,0.000063
160,0.705333,0.294603,0.000000,0.000064
161,0.704529,0.295407,0.000000,0.000064
162,0.703854,0.296080,0.000000,0.000065
163,0.703258,0.296676,0.000000,0.000066
164,0.702647,0.297287,0.000000,0.000066
165,0.701944,0.297989,0.000000,0.000067
166,0.701109,0.298823,0.000000,0.000068
167,0.700181,0.299750,0.000000,0.000069
168,0.699277,0.300654,0.000000,0.000069
169,0.698463,0.301467,0.000000,0.000070
170,0.697695,0.302234,0.000000,0.000071
171,0.697025,0.302904,0.000000,0.000071
172,0.696586,0.303341,0.000000,0.000072
173,0.696587,0.303340,0.000000,0.000073
174,0.697178,0.302748,0.000000,0.000074
175,0.698329,0.301596,0.000000,0.000074
176,0.699805,0.300119,0.000000,0.000075
177,0.701303,0.298621,0.000000,0.000076
178,0.702817,0.297106,0.000000,0.000077
179,0.704519,0.295403,0.000000,0.000077
180,0.706560,0.293362,0.000000,0.000078
181,0.708944,0.290976,0.000000,0.000079
182,0.711554,0.288366,0.000000,0.000079
183,0.714175,0.285745,0.000000,0.000080
184,0.716587,0.283332,0.000000,0.000081
185,0.718658,0.281260,0.000000,0.000082
186,0.720318,0.279599,0.000000,0.000082
187,0.721572,0.278344,0.000000,0.000083
188,0.722577,0.277339,0.000000,0.000084
189,0.723543,0.276372,0.000000,0.000084
190,0.724615,0.275299,0.000001,0.000085
191,0.725707,0.274207,0.000001,0.000086
192,0.726696,0.273217,0.000001,0.000086
193,0.727479,0.272434,0.000001,0.000087
194,0.728049,0.271863,0.000001,0.000088
195,0.728393,0.271518,0.000001,0.000089
196,0.728561,0.271349,0.000001,0.000089
197,0.728580,0.271330,0.000001,0.000090
198,0.728523,0.271386,0.000001,0.000091
199,0.728437,0.271471,0.000001,0.000091
200,0.728279,0.271629,0.000001,0.000092
201,0.728083,0.271824,0.000001,0.000092
202,0.728022,0.271884,0.000001,0.000093
203,0.728256,0.271650,0.000001,0.000093
204,0.728905,0.271001,0.000001,0.000094
205,0.729901,0.270004,0.000001,0.000094
206,0.731096,0.268808,0.000001,0.000095
207,0.732388,0.267516,0.000001,0.000095
208,0.733960,0.265944,0.000001,0.000096
209,0.735979,0.263924,0.000001,0.000096
210,0.738419,0.261483,0.000001,0.000096
211,0.741012,0.258891,0.000001,0.000097
212,0.743606,0.256296,0.000001,0.000097
213,0.746259,0.253643,0.000001,0.000097
214,0.749026,0.250876,0.000001,0.000098
215,0.751874,0.248027,0.000001,0.000098
216,0.754686,0.245214,0.000001,0.000099
217,0.757426,0.242474,0.000001,0.000099
218,0.760126,0.239774,0.000001,0.000099
219,0.762855,0.237045,0.000001,0.000100
220,0.765617,0.234283,0.000001,0.000100
221,0.768335,0.231564,0.000001,0.000100
222,0.770944,0.228955,0.000001,0.000101
223,0.773467,0.226431,0.000001,0.000101
224,0.775998,0.223899,0.000001,0.000102
225,0.778579,0.221318,0.000001,0.000102
226,0.781211,0.218686,0.000001,0.000102
227,0.783939,0.215958,0.000001,0.000102
228,0.786760,0.213136,0.000001,0.000103
229,0.789525,0.210371,0.000001,0.000103
230,0.792001,0.207895,0.000001,0.000103
231,0.794131,0.205764,0.000001,0.000103
232,0.796041,0.203854,0.000001,0.000104
233,0.797895,0.202001,0.000001,0.000104
234,0.799824,0.200072,0.000001,0.000104
235,0.801905,0.197990,0.000001,0.000104
236,0.804105,0.195790,0.000001,0.000104
237,0.806338,0.193557,0.000001,0.000105
238,0.808510,0.191384,0.000001,0.000105
239,0.810576,0.189318,0.000001,0.000106
240,0.812546,0.187347,0.000001,0.000106
241,0.814524,0.185368,0.000001,0.000107
242,0.816579,0.183313,0.000001,0.000107
243,0.818689,0.181202,0.000001,0.000108
244,0.820753,0.179137,0.000001,0.000109
245,0.822701,0.177188,0.000001,0.000110
246,0.824587,0.175301,0.000001,0.000111
247,0.826523,0.173364,0.000001,0.000112
248,0.828554,0.171332,0.000001,0.000113
249,0.830584,0.169300,0.000001,0.000115
250,0.832567,0.167316,0.000001,0.000116
251,0.834487,0.165395,0.000001,0.000117
252,0.836344,0.163536,0.000001,0.000119
253,0.838081,0.161798,0.000001,0.000120
254,0.839682,0.160195,0.000001,0.000122
255,0.841179,0.158697,0.000001,0.000123
256,0.842686,0.157188,0.000001,0.000124
257,0.844242,0.155631,0.000001,0.000126
258,0.845892,0.153980,0.000001,0.000127
259,0.847614,0.152257,0.000001,0.000128
260,0.849345,0.150525,0.000001,0.000129
261,0.851052,0.148816,0.000001,0.000130
262,0.852781,0.147086,0.000001,0.000132
263,0.854580,0.145286,0.000001,0.000133
264,0.856426,0.143438,0.000001,0.000134
265,0.858236,0.141627,0.000001,0.000135
266,0.860031,0.139831,0.000001,0.000137
267,0.861846,0.138014,0.000002,0.000138
268,0.863678,0.136181,0.000002,0.000140
269,0.865520,0.134338,0.000002,0.000141
270,0.867479,0.132377,0.000002,0.000143
271,0.869668,0.130186,0.000002,0.000144
272,0.872023,0.127830,0.000002,0.000145
273,0.874319,0.125533,0.000002,0.000147
274,0.876344,0.123506,0.000002,0.000148
275,0.878103,0.121745,0.000002,0.000150
276,0.879765,0.120082,0.000002,0.000151
277,0.881466,0.118380,0.000002,0.000152
278,0.883212,0.116633,0.000002,0.000153
279,0.884933,0.114911,0.000002,0.000155
280,0.886539,0.113303,0.000002,0.000156
281,0.888018,0.111823,0.000002,0.000157
282,0.889369,0.110470,0.000002,0.000158
283,0.890626,0.109213,0.000002,0.000159
284,0.891822,0.108016,0.000002,0.000160
285,0.892990,0.106846,0.000002,0.000161
286,0.894187,0.105648,0.000002,0.000163
287,0.895425,0.104409,0.000002,0.000164
288,0.896669,0.103164,0.000002,0.000165
289,0.897866,0.101966,0.000002,0.000166
290,0.899005,0.100826,0.000002,0.000167
291,0.900109,0.099722,0.000002,0.000168
292,0.901146,0.098683,0.000002,0.000169
293,0.902086,0.097742,0.000002,0.000170
294,0.902919,0.096908,0.000002,0.000170
295,0.903657,0.096170,0.000002,0.000171
296,0.904341,0.095484,0.000002,0.000172
297,0.905013,0.094812,0.000003,0.000173
298,0.905626,0.094198,0.000003,0.000173
299,0.906080,0.093744,0.000003,0.000174
300,0.906272,0.093552,0.000003,0.000174
301,0.906134,0.093689,0.000003,0.000175
302,0.905661,0.094162,0.000003,0.000175
303,0.904934,0.094888,0.000003,0.000175
304,0.904084,0.095738,0.000003,0.000175
305,0.903213,0.096609,0.000003,0.000176
306,0.902370,0.097452,0.000003,0.000176
307,0.901604,0.098217,0.000003,0.000176
308,0.900948,0.098873,0.000003,0.000177
309,0.900377,0.099444,0.000003,0.000177
310,0.899865,0.099955,0.000003,0.000177
311,0.899449,0.100370,0.000003,0.000178
312,0.899181,0.100638,0.000003,0.000178
313,0.898966,0.100852,0.000003,0.000179
314,0.898643,0.101176,0.000003,0.000179
315,0.898161,0.101657,0.000003,0.000179
316,0.897581,0.102237,0.000003,0.000179
317,0.896956,0.102862,0.000003,0.000179
318,0.896304,0.103514,0.000003,0.000179
319,0.895629,0.104189,0.000003,0.000179
320,0.894988,0.104831,0.000003,0.000179
321,0.894396,0.105423,0.000003,0.000179
322,0.893803,0.106016,0.000003,0.000179
323,0.893149,0.106670,0.000003,0.000179
324,0.892439,0.107380,0.000003,0.000178
325,0.891733,0.108086,0.000003,0.000178
326,0.891083,0.108736,0.000003,0.000178
