0.617382,0.368761,0.013857,0.000000
0.616907,0.369282,0.013811,0.000000
0.616400,0.369831,0.013769,0.000000
0.615891,0.370378,0.013730,0.000000
0.615383,0.370928,0.013689,0.000000
0.614864,0.371494,0.013642,0.000000
0.614350,0.372058,0.013592,0.000000
0.613865,0.372592,0.013543,0.000000
0.613419,0.373085,0.013496,0.000000
0.613004,0.373549,0.013448,0.000000
0.612601,0.374001,0.013397,0.000000
0.612190,0.374461,0.013349,0.000000
0.611747,0.374945,0.013309,0.000000
0.611276,0.375446,0.013278,0.000000
0.610803,0.375943,0.013254,0.000000
0.610344,0.376422,0.013234,0.000000
0.609890,0.376896,0.013214,0.000000
0.609439,0.377372,0.013190,0.000000
0.609001,0.377836,0.013163,0.000000
0.608586,0.378279,0.013135,0.000000
0.608194,0.378699,0.013106,0.000000
0.607822,0.379103,0.013075,0.000000
0.607446,0.379515,0.013039,0.000000
0.607029,0.379970,0.013001,0.000000
0.606550,0.380484,0.012967,0.000000
0.606016,0.381043,0.012941,0.000000
0.605459,0.381613,0.012927,0.000000
0.604899,0.382179,0.012922,0.000000
0.604331,0.382751,0.012918,0.000000
0.603749,0.383338,0.012913,0.000000
0.603145,0.383945,0.012910,0.000000
0.602509,0.384579,0.012912,0.000000
0.601843,0.385239,0.012918,0.000000
0.601164,0.385913,0.012923,0.000000
0.600490,0.386583,0.012927,0.000000
0.599818,0.387252,0.012929,0.000000
0.599138,0.387934,0.012928,0.000000
0.598445,0.388632,0.012923,0.000000
0.597740,0.389347,0.012914,0.000000
0.597027,0.390073,0.012899,0.000000
0.596312,0.390805,0.012883,0.000000
0.595602,0.391532,0.012866,0.000000
0.594912,0.392237,0.012850,0.000000
0.594255,0.392911,0.012835,0.000000
0.593622,0.393559,0.012820,0.000000
0.593005,0.394183,0.012813,0.000000
0.592403,0.394776,0.012821,0.000000
0.591815,0.395342,0.012844,0.000000
0.591241,0.395886,0.012872,0.000000
0.590679,0.396421,0.012901,0.000000
0.590111,0.396959,0.012930,0.000000
0.589538,0.397498,0.012964,0.000000
0.588976,0.398021,0.013003,0.000000
0.588431,0.398523,0.013046,0.000000
0.587890,0.399018,0.013092,0.000000
0.587342,0.399518,0.013140,0.000000
0.586796,0.400014,0.013190,0.000000
0.586260,0.400495,0.013245,0.000000
0.585740,0.400955,0.013305,0.000000
0.585235,0.401396,0.013368,0.000000
0.584745,0.401820,0.013435,0.000000
0.584268,0.402230,0.013502,0.000000
0.583807,0.402626,0.013567,0.000000
0.583362,0.403009,0.013629,0.000000
0.582926,0.403386,0.013687,0.000000
0.582480,0.403774,0.013745,0.000000
0.581957,0.404161,0.013806,0.000076
0.581306,0.404527,0.013873,0.000293
0.580612,0.404930,0.013948,0.000509
0.579890,0.405361,0.014028,0.000721
0.579170,0.405795,0.014107,0.000929
0.578477,0.406205,0.014183,0.001135
0.577812,0.406587,0.014258,0.001342
0.577160,0.406951,0.014337,0.001551
0.576505,0.407309,0.014422,0.001764
0.575835,0.407673,0.014512,0.001980
0.575146,0.408049,0.014605,0.002200
0.574437,0.408441,0.014699,0.002423
0.573710,0.408851,0.014790,0.002649
0.572967,0.409280,0.014876,0.002877
0.572210,0.409729,0.014956,0.003106
0.571446,0.410192,0.015030,0.003331
0.570683,0.410658,0.015103,0.003556
0.569924,0.411113,0.015177,0.003787
0.569165,0.411549,0.015255,0.004031
0.568403,0.411965,0.015340,0.004292
0.567635,0.412365,0.015437,0.004564
0.566858,0.412754,0.015552,0.004836
0.566068,0.413136,0.015688,0.005109
0.565270,0.413503,0.015839,0.005388
0.564478,0.413850,0.015995,0.005677
0.563683,0.414191,0.016150,0.005976
0.562860,0.414550,0.016306,0.006283
0.562002,0.414933,0.016469,0.006596
0.561129,0.415318,0.016637,0.006916
0.560268,0.415683,0.016811,0.007239
0.559433,0.416021,0.016986,0.007560
0.558618,0.416343,0.017161,0.007878
0.557815,0.416657,0.017330,0.008198
0.557020,0.416965,0.017492,0.008523
0.556233,0.417262,0.017648,0.008857
0.555456,0.417540,0.017803,0.009202
0.554686,0.417797,0.017960,0.009558
0.553925,0.418032,0.018121,0.009921
0.553181,0.418250,0.018283,0.010286
0.552452,0.418454,0.018444,0.010651
0.551724,0.418651,0.018606,0.011019
0.550988,0.418855,0.018770,0.011387
0.550242,0.419068,0.018935,0.011755
0.549492,0.419283,0.019094,0.012131
0.548744,0.419488,0.019247,0.012521
0.547994,0.419690,0.019393,0.012923
0.547231,0.419909,0.019534,0.013326
0.546445,0.420162,0.019668,0.013725
0.545631,0.420450,0.019797,0.014122
0.544792,0.420763,0.019920,0.014526
0.543941,0.421086,0.020035,0.014938
0.543090,0.421403,0.020147,0.015360
0.542247,0.421704,0.020259,0.015790
0.541411,0.421987,0.020377,0.016225
0.540582,0.422257,0.020502,0.016658
0.539763,0.422518,0.020629,0.017090
0.538959,0.422759,0.020754,0.017528
0.538166,0.422970,0.020883,0.017981
0.537374,0.423157,0.021023,0.018446
0.536575,0.423336,0.021173,0.018916
0.535771,0.423516,0.021330,0.019383
0.534967,0.423693,0.021494,0.019846
0.534175,0.423851,0.021661,0.020313
0.533397,0.423983,0.021832,0.020788
0.532637,0.424087,0.022005,0.021271
0.531896,0.424169,0.022176,0.021759
0.531164,0.424248,0.022343,0.022245
0.530421,0.424346,0.022508,0.022725
0.529660,0.424469,0.022673,0.023198
0.528884,0.424606,0.022839,0.023671
0.528108,0.424739,0.023007,0.024147
0.527343,0.424855,0.023176,0.024626
0.526587,0.424961,0.023346,0.025106
0.525829,0.425073,0.023514,0.025585
0.525065,0.425200,0.023677,0.026058
0.524296,0.425349,0.023834,0.026521
0.523523,0.425518,0.023984,0.026975
0.522748,0.425700,0.024130,0.027422
0.521976,0.425881,0.024274,0.027869
0.521214,0.426046,0.024418,0.028322
0.520465,0.426191,0.024561,0.028783
0.519735,0.426318,0.024702,0.029245
0.519028,0.426431,0.024841,0.029701
0.518344,0.426532,0.024975,0.030148
0.517685,0.426624,0.025105,0.030586
0.517044,0.426708,0.025233,0.031015
0.516417,0.426786,0.025361,0.031436
0.515796,0.426862,0.025492,0.031850
0.515180,0.426933,0.025626,0.032261
0.514578,0.426990,0.025761,0.032671
0.513994,0.427030,0.025894,0.033081
0.513428,0.427061,0.026023,0.033489
0.512872,0.427090,0.026145,0.033893
0.512322,0.427125,0.026262,0.034291
0.511773,0.427166,0.026375,0.034686
0.511228,0.427208,0.026486,0.035078
0.510691,0.427249,0.026592,0.035468
0.510165,0.427285,0.026693,0.035857
0.509651,0.427319,0.026789,0.036240
0.509138,0.427364,0.026881,0.036618
0.508611,0.427433,0.026966,0.036990
0.508066,0.427528,0.027048,0.037358
0.507511,0.427638,0.027128,0.037723
0.506958,0.427749,0.027209,0.038083
0.506410,0.427861,0.027291,0.038438
0.505858,0.427987,0.027370,0.038786
0.505294,0.428136,0.027443,0.039128
0.504716,0.428306,0.027511,0.039467
0.504126,0.428488,0.027577,0.039809
0.503531,0.428670,0.027644,0.040156
0.502935,0.428849,0.027712,0.040504
0.502335,0.429032,0.027783,0.040849
0.501732,0.429220,0.027860,0.041188
0.501135,0.429399,0.027942,0.041524
0.500555,0.429560,0.028028,0.041857
0.499994,0.429705,0.028115,0.042187
0.499446,0.429840,0.028200,0.042514
0.498900,0.429975,0.028279,0.042845
0.498350,0.430117,0.028351,0.043182
0.497803,0.430262,0.028414,0.043521
0.497273,0.430403,0.028470,0.043855
0.496768,0.430533,0.028521,0.044178
0.496281,0.430652,0.028573,0.044494
0.495803,0.430765,0.028625,0.044807
0.495331,0.430872,0.028676,0.045121
0.494868,0.430967,0.028724,0.045441
0.494412,0.431051,0.028769,0.045768
0.493956,0.431130,0.028809,0.046105
0.493490,0.431213,0.028846,0.046450
0.493010,0.431307,0.028882,0.046801
0.492517,0.431413,0.028918,0.047152
0.492018,0.431529,0.028956,0.047497
0.491522,0.431645,0.028994,0.047839
0.491037,0.431752,0.029031,0.048180
0.490564,0.431850,0.029069,0.048517
0.490097,0.431945,0.029109,0.048848
0.489636,0.432043,0.029150,0.049171
0.489180,0.432141,0.029193,0.049486
0.488730,0.432241,0.029235,0.049795
0.488280,0.432348,0.029275,0.050098
0.487831,0.432460,0.029315,0.050394
0.487395,0.432564,0.029356,0.050685
0.486972,0.432661,0.029396,0.050971
0.486550,0.432764,0.029434,0.051251
0.486126,0.432875,0.029469,0.051531
0.485713,0.432973,0.029500,0.051814
0.485323,0.433046,0.029531,0.052101
0.484946,0.433104,0.029563,0.052387
0.484574,0.433158,0.029598,0.052670
0.484208,0.433205,0.029639,0.052948
0.483845,0.433244,0.029687,0.053224
0.483482,0.433280,0.029741,0.053497
0.483117,0.433316,0.029798,0.053769
0.482753,0.433354,0.029855,0.054038
0.482387,0.433395,0.029908,0.054310
0.482004,0.433444,0.029958,0.054593
0.481599,0.433506,0.030006,0.054889
0.481182,0.433573,0.030053,0.055192
0.480769,0.433633,0.030103,0.055495
0.480361,0.433682,0.030157,0.055800
0.479940,0.433729,0.030216,0.056115
0.479492,0.433784,0.030278,0.056445
0.479029,0.433838,0.030343,0.056791
0.478576,0.433871,0.030408,0.057145
0.478154,0.433870,0.030475,0.057502
0.477762,0.433840,0.030540,0.057858
0.477387,0.433800,0.030603,0.058210
0.477008,0.433767,0.030664,0.058561
0.476608,0.433751,0.030725,0.058917
0.476181,0.433751,0.030783,0.059284
0.475734,0.433761,0.030840,0.059665
0.475283,0.433766,0.030894,0.060057
0.474837,0.433760,0.030947,0.060456
0.474396,0.433751,0.031001,0.060853
0.473960,0.433744,0.031053,0.061243
0.473527,0.433744,0.031102,0.061626
0.473092,0.433756,0.031148,0.062005
0.472651,0.433773,0.031193,0.062383
0.472209,0.433785,0.031240,0.062765
0.471769,0.433785,0.031293,0.063153
0.471333,0.433774,0.031350,0.063543
0.470901,0.433754,0.031412,0.063933
0.470479,0.433727,0.031475,0.064319
0.470069,0.433692,0.031539,0.064700
0.469672,0.433650,0.031605,0.065073
0.469284,0.433605,0.031672,0.065438
0.468908,0.433557,0.031738,0.065796
0.468548,0.433503,0.031803,0.066146
0.468196,0.433446,0.031866,0.066492
0.467838,0.433396,0.031927,0.066839
0.467462,0.433360,0.031988,0.067190
0.467069,0.433332,0.032049,0.067550
0.466669,0.433303,0.032110,0.067918
0.466272,0.433267,0.032170,0.068291
0.465886,0.433222,0.032229,0.068663
0.465511,0.433170,0.032287,0.069031
0.465140,0.433121,0.032345,0.069393
0.464762,0.433086,0.032403,0.069748
0.464369,0.433075,0.032460,0.070096
0.463961,0.433084,0.032518,0.070437
0.463556,0.433096,0.032574,0.070773
0.463172,0.433093,0.032629,0.071105
0.462814,0.433069,0.032681,0.071436
0.462473,0.433035,0.032729,0.071764
0.462139,0.433005,0.032771,0.072086
0.461800,0.432988,0.032809,0.072403
0.461445,0.432986,0.032845,0.072724
0.461075,0.432989,0.032880,0.073055
0.460697,0.432992,0.032915,0.073395
0.460321,0.432991,0.032951,0.073737
0.459954,0.432980,0.032989,0.074077
0.459605,0.432950,0.033027,0.074418
0.459270,0.432906,0.033061,0.074763
0.458941,0.432863,0.033088,0.075108
0.458609,0.432833,0.033109,0.075449
0.458273,0.432813,0.033126,0.075788
0.457942,0.432789,0.033139,0.076130
0.457624,0.432749,0.033150,0.076477
0.457322,0.432698,0.033158,0.076822
0.457028,0.432642,0.033164,0.077166
0.456731,0.432587,0.033170,0.077512
0.456424,0.432536,0.033177,0.077863
0.456115,0.432485,0.033188,0.078213
0.455815,0.432424,0.033206,0.078555
0.455525,0.432356,0.033229,0.078889
0.455236,0.432287,0.033255,0.079222
0.454938,0.432214,0.033280,0.079569
0.454630,0.432119,0.033306,0.079945
0.454317,0.431993,0.033336,0.080354
0.454004,0.431847,0.033369,0.080780
0.453681,0.431708,0.033401,0.081210
0.453332,0.431587,0.033429,0.081651
0.452954,0.431475,0.033455,0.082115
0.452556,0.431363,0.033477,0.082604
0.452138,0.431256,0.033495,0.083111
0.451697,0.431165,0.033510,0.083629
0.451233,0.431094,0.033521,0.084152
0.450753,0.431043,0.033528,0.084676
0.450268,0.431000,0.033534,0.085198
0.449787,0.430957,0.033539,0.085717
0.449306,0.430913,0.033545,0.086235
0.448822,0.430873,0.033553,0.086752
0.448336,0.430837,0.033561,0.087266
0.447855,0.430800,0.033569,0.087775
0.447382,0.430761,0.033574,0.088283
0.446914,0.430716,0.033579,0.088791
0.446447,0.430664,0.033584,0.089305
0.445976,0.430606,0.033590,0.089828
0.445499,0.430543,0.033599,0.090359
0.445015,0.430478,0.033609,0.090898
0.444531,0.430411,0.033620,0.091439
0.444049,0.430341,0.033633,0.091977
0.443564,0.430275,0.033648,0.092513
0.443068,0.430218,0.033667,0.093047
0.442562,0.430171,0.033689,0.093578
0.442051,0.430128,0.033718,0.094103
0.441535,0.430081,0.033752,0.094631
0.441013,0.430027,0.033789,0.095171
0.440482,0.429965,0.033825,0.095729
0.439943,0.429894,0.033858,0.096304
0.439398,0.429821,0.033892,0.096888
0.438846,0.429750,0.033930,0.097473
0.438294,0.429679,0.033972,0.098055
0.437751,0.429602,0.034016,0.098630
0.437216,0.429527,0.034058,0.099199
0.436674,0.429467,0.034101,0.099758
0.436113,0.429430,0.034144,0.100313
0.435529,0.429412,0.034188,0.100871
0.434933,0.429404,0.034231,0.101432
0.434334,0.429401,0.034272,0.101992
0.433737,0.429403,0.034312,0.102548
0.433144,0.429406,0.034349,0.103100
0.432554,0.429403,0.034386,0.103657
0.431962,0.429388,0.034423,0.104226
0.431364,0.429357,0.034463,0.104816
0.430759,0.429309,0.034505,0.105427
0.430151,0.429249,0.034549,0.106052
0.429555,0.429178,0.034590,0.106677
0.428984,0.429093,0.034627,0.107296
0.428440,0.428987,0.034663,0.107911
0.427917,0.428860,0.034702,0.108521
0.427405,0.428717,0.034749,0.109128
0.426900,0.428562,0.034804,0.109734
0.426404,0.428395,0.034862,0.110338
0.425919,0.428220,0.034920,0.110942
0.425437,0.428037,0.034976,0.111550
0.424956,0.427850,0.035033,0.112162
0.424477,0.427663,0.035090,0.112771
0.424000,0.427484,0.035145,0.113371
0.423518,0.427320,0.035197,0.113965
0.423026,0.427176,0.035244,0.114555
0.422529,0.427042,0.035287,0.115142
0.422038,0.426900,0.035330,0.115732
0.421558,0.426741,0.035371,0.116330
0.421096,0.426559,0.035410,0.116935
0.420661,0.426353,0.035449,0.117537
0.420253,0.426130,0.035486,0.118131
0.419860,0.425901,0.035523,0.118716
0.419471,0.425672,0.035559,0.119298
0.419086,0.425439,0.035592,0.119884
0.418703,0.425196,0.035622,0.120478
0.418320,0.424948,0.035652,0.121080
0.417933,0.424700,0.035685,0.121682
0.417541,0.424448,0.035721,0.122290
0.417146,0.424184,0.035760,0.122910
0.416743,0.423913,0.035803,0.123541
0.416328,0.423649,0.035850,0.124173
0.415902,0.423404,0.035897,0.124797
0.415465,0.423182,0.035943,0.125411
0.415018,0.422982,0.035989,0.126012
0.414566,0.422794,0.036038,0.126602
0.414116,0.422611,0.036090,0.127183
0.413662,0.422434,0.036143,0.127760
0.413192,0.422278,0.036193,0.128337
0.412693,0.422156,0.036238,0.128914
0.412168,0.422065,0.036279,0.129488
0.411633,0.421991,0.036317,0.130059
0.411100,0.421920,0.036355,0.130625
0.410570,0.421857,0.036393,0.131181
0.410038,0.421810,0.036428,0.131724
0.409497,0.421781,0.036463,0.132260
0.408943,0.421764,0.036498,0.132795
0.408375,0.421752,0.036533,0.133339
0.407800,0.421743,0.036566,0.133891
0.407224,0.421735,0.036594,0.134447
0.406657,0.421724,0.036619,0.135000
0.406110,0.421702,0.036639,0.135549
0.405580,0.421669,0.036656,0.136095
0.405062,0.421631,0.036669,0.136638
0.404556,0.421589,0.036683,0.137172
0.404056,0.421546,0.036703,0.137695
0.403545,0.421520,0.036731,0.138204
0.403018,0.421520,0.036764,0.138698
0.402491,0.421528,0.036797,0.139184
0.401982,0.421523,0.036827,0.139668
0.401491,0.421506,0.036852,0.140151
0.401009,0.421487,0.036874,0.140630
0.400528,0.421473,0.036894,0.141105
0.400042,0.421465,0.036913,0.141580
0.399547,0.421468,0.036929,0.142057
0.399036,0.421492,0.036942,0.142529
0.398503,0.421549,0.036956,0.142992
0.397945,0.421636,0.036974,0.143444
0.397377,0.421739,0.036997,0.143887
0.396812,0.421834,0.037023,0.144330
0.396253,0.421908,0.037051,0.144788
0.395694,0.421966,0.037078,0.145262
0.395133,0.422015,0.037103,0.145749
0.394572,0.422062,0.037127,0.146239
0.394014,0.422105,0.037152,0.146729
0.393459,0.422144,0.037178,0.147220
0.392906,0.422182,0.037204,0.147708
0.392358,0.422228,0.037227,0.148187
0.391813,0.422284,0.037247,0.148656
0.391277,0.422343,0.037266,0.149114
0.390753,0.422401,0.037282,0.149565
0.390235,0.422461,0.037296,0.150009
0.389715,0.422531,0.037306,0.150448
0.389189,0.422616,0.037314,0.150881
0.388664,0.422714,0.037318,0.151304
0.388148,0.422819,0.037319,0.151714
0.387641,0.422928,0.037318,0.152113
0.387140,0.423037,0.037317,0.152506
0.386646,0.423141,0.037317,0.152896
0.386162,0.423233,0.037317,0.153288
0.385688,0.423313,0.037315,0.153684
0.385221,0.423388,0.037311,0.154080
0.384755,0.423470,0.037306,0.154470
0.384285,0.423562,0.037302,0.154852
0.383814,0.423656,0.037300,0.155230
0.383345,0.423741,0.037302,0.155611
0.382876,0.423819,0.037307,0.155998
0.382403,0.423901,0.037314,0.156382
0.381920,0.424000,0.037319,0.156760
0.381425,0.424115,0.037322,0.157138
0.380916,0.424239,0.037324,0.157521
0.380392,0.424373,0.037324,0.157911
0.379852,0.424521,0.037327,0.158301
0.379293,0.424687,0.037334,0.158687
0.378717,0.424867,0.037348,0.159068
0.378131,0.425051,0.037369,0.159449
0.377545,0.425227,0.037396,0.159832
0.376970,0.425394,0.037426,0.160211
0.376415,0.425554,0.037454,0.160577
0.375886,0.425706,0.037478,0.160931
0.375379,0.425845,0.037497,0.161279
0.374888,0.425970,0.037512,0.161630
0.374402,0.426079,0.037526,0.161993
0.373915,0.426171,0.037541,0.162373
0.373426,0.426247,0.037560,0.162766
0.372942,0.426308,0.037585,0.163166
0.372465,0.426356,0.037617,0.163563
0.371990,0.426394,0.037655,0.163960
0.371508,0.426431,0.037700,0.164362
0.371018,0.426471,0.037745,0.164765
0.370535,0.426513,0.037789,0.165163
0.370073,0.426545,0.037831,0.165551
0.369634,0.426564,0.037874,0.165928
0.369206,0.426578,0.037918,0.166299
0.368781,0.426596,0.037961,0.166662
0.368362,0.426625,0.038001,0.167012
0.367951,0.426661,0.038038,0.167350
0.367553,0.426694,0.038073,0.167680
0.367167,0.426722,0.038107,0.168004
0.366782,0.426753,0.038142,0.168323
0.366385,0.426798,0.038180,0.168638
0.365988,0.426850,0.038216,0.168946
0.365612,0.426894,0.038250,0.169244
0.365264,0.426923,0.038282,0.169531
0.364928,0.426947,0.038315,0.169809
0.364587,0.426986,0.038352,0.170076
0.364231,0.427051,0.038391,0.170327
0.363862,0.427141,0.038434,0.170563
0.363489,0.427247,0.038477,0.170787
0.363117,0.427357,0.038519,0.171006
0.362750,0.427465,0.038560,0.171224
0.362386,0.427570,0.038603,0.171440
0.362014,0.427679,0.038650,0.171657
0.361627,0.427797,0.038702,0.171873
0.361231,0.427923,0.038758,0.172087
0.360834,0.428047,0.038813,0.172306
0.360433,0.428167,0.038866,0.172535
0.360023,0.428291,0.038915,0.172770
0.359608,0.428426,0.038961,0.173004
0.359191,0.428566,0.039003,0.173240
0.358770,0.428699,0.039041,0.173490
0.358344,0.428814,0.039076,0.173766
0.357913,0.428909,0.039110,0.174068
0.357474,0.428996,0.039143,0.174387
0.357016,0.429096,0.039176,0.174712
0.356538,0.429220,0.039211,0.175031
0.356050,0.429359,0.039249,0.175342
0.355560,0.429504,0.039290,0.175647
0.355064,0.429663,0.039331,0.175941
0.354561,0.429845,0.039371,0.176222
0.354056,0.430040,0.039411,0.176493
0.353559,0.430232,0.039454,0.176755
0.353072,0.430417,0.039501,0.177009
0.352588,0.430603,0.039552,0.177256
0.352091,0.430794,0.039606,0.177509
0.351569,0.430985,0.039660,0.177786
0.351018,0.431171,0.039715,0.178096
0.350452,0.431346,0.039768,0.178434
0.349884,0.431512,0.039818,0.178786
0.349318,0.431676,0.039864,0.179141
0.348754,0.431836,0.039907,0.179502
0.348188,0.431988,0.039948,0.179876
0.347620,0.432134,0.039989,0.180257
0.347055,0.432276,0.040032,0.180638
0.346495,0.432414,0.040078,0.181013
0.345935,0.432553,0.040127,0.181385
0.345372,0.432691,0.040178,0.181758
0.344815,0.432823,0.040229,0.182132
0.344272,0.432946,0.040280,0.182503
0.343740,0.433061,0.040328,0.182871
0.343226,0.433165,0.040373,0.183236
0.342744,0.433249,0.040415,0.183593
0.342305,0.433303,0.040452,0.183940
0.341908,0.433325,0.040486,0.184281
0.341542,0.433318,0.040516,0.184624
0.341192,0.433289,0.040546,0.184974
0.340851,0.433243,0.040573,0.185334
0.340518,0.433187,0.040597,0.185698
0.340192,0.433138,0.040616,0.186054
0.339865,0.433105,0.040632,0.186399
0.339536,0.433075,0.040643,0.186746
0.339201,0.433034,0.040651,0.187114
0.338847,0.432992,0.040657,0.187504
0.338467,0.432970,0.040660,0.187902
0.338067,0.432977,0.040660,0.188296
0.337655,0.433009,0.040656,0.188681
0.337238,0.433052,0.040649,0.189061
0.336820,0.433097,0.040640,0.189442
0.336396,0.433148,0.040631,0.189825
0.335968,0.433198,0.040621,0.190213
0.335539,0.433241,0.040612,0.190608
0.335109,0.433281,0.040603,0.191006
0.334680,0.433330,0.040591,0.191399
0.334256,0.433389,0.040575,0.191781
0.333838,0.433449,0.040557,0.192155
0.333426,0.433509,0.040540,0.192525
0.333021,0.433570,0.040523,0.192885
0.332632,0.433630,0.040506,0.193232
0.332264,0.433680,0.040490,0.193565
0.331917,0.433725,0.040475,0.193883
0.331580,0.433769,0.040460,0.194191
0.331245,0.433812,0.040443,0.194500
0.330903,0.433856,0.040424,0.194817
0.330546,0.433915,0.040402,0.195137
0.330169,0.433998,0.040378,0.195454
0.329776,0.434110,0.040352,0.195762
0.329370,0.434246,0.040322,0.196062
0.328956,0.434393,0.040289,0.196362
0.328543,0.434538,0.040254,0.196665
0.328134,0.434680,0.040219,0.196967
0.327723,0.434827,0.040185,0.197265
0.327308,0.434979,0.040151,0.197563
0.326888,0.435127,0.040113,0.197873
0.326465,0.435258,0.040071,0.198207
0.326043,0.435361,0.040027,0.198569
0.325624,0.435436,0.039986,0.198955
0.325207,0.435495,0.039949,0.199349
0.324794,0.435551,0.039916,0.199739
0.324394,0.435604,0.039885,0.200117
0.324013,0.435648,0.039854,0.200485
0.323648,0.435680,0.039821,0.200851
0.323287,0.435706,0.039788,0.201219
0.322926,0.435731,0.039752,0.201590
0.322571,0.435747,0.039715,0.201967
0.322234,0.435743,0.039676,0.202347
0.321920,0.435716,0.039634,0.202729
